subject	total	semester
73.528	18	20112
73.528	16	20121
73.528	35	20141
73.529	2	20092
73.529	13	20102
73.529	11	20111
73.529	24	20122
73.530	15	20092
73.530	6	20102
73.530	9	20111
73.530	20	20122
73.531	17	20082
73.531	18	20091
73.531	17	20101
73.531	24	20112
73.531	20	20121
73.531	23	20141
73.532	17	20092
73.532	20	20102
73.532	19	20111
73.532	18	20122
73.532	17	20131
73.533	6	20101
73.533	32	20121
73.533	38	20141
73.534	10	20102
73.534	9	20111
73.534	11	20122
73.535	14	20082
73.535	15	20091
73.535	10	20101
73.535	22	20112
73.535	20	20121
73.535	21	20132
73.535	28	20141
73.536	1	20102
73.536	5	20111
73.536	11	20122
73.537	10	20112
73.537	5	20121
73.537	10	20132
73.537	21	20141
73.538	9	20131
73.539	17	20112
73.539	12	20141
73.540	8	20112
73.540	3	20132
73.541	10	20092
73.541	15	20102
73.541	9	20122
73.544	10	20132
73.546	8	20132
73.547	10	20102
73.547	10	20122
73.548	24	20121
73.548	10	20141
73.549	14	20111
73.549	8	20131
73.550	18	20111
73.550	28	20131
73.551	6	20141
73.552	14	20111
73.552	10	20122
73.554	6	20122
73.555	9	20091
73.555	16	20101
73.555	33	20121
73.555	20	20141
73.556	19	20102
73.556	7	20111
73.556	9	20131
73.557	18	20112
73.557	10	20132
73.558	15	20102
73.558	13	20122
73.560	30	20112
73.560	37	20132
73.562	20	20121
73.562	16	20141
73.564	14	20121
73.564	9	20141
73.566	17	20091
73.566	15	20101
73.566	16	20112
73.566	13	20132
74.500	4	20111
74.500	7	20131
74.501	10	20082
74.501	15	20091
74.501	9	20101
74.501	9	20112
74.501	12	20121
74.501	8	20141
74.502	7	20111
74.502	16	20131
74.506	26	20081
74.506	14	20092
74.506	12	20102
74.506	20	20111
74.506	18	20131
74.508	12	20092
74.508	7	20102
74.508	11	20111
74.508	18	20122
74.509	8	20132
74.511	16	20092
74.511	12	20102
74.511	11	20111
74.511	13	20131
74.512	9	20112
74.512	8	20132
74.513	4	20122
74.514	7	20101
74.514	10	20112
74.514	4	20132
74.515	1	20092
74.515	5	20102
74.515	8	20131
74.516	17	20101
74.516	8	20112
74.516	12	20132
74.519	15	20122
74.523	15	20082
74.523	24	20091
74.523	22	20101
74.523	10	20112
74.523	19	20121
74.523	21	20141
74.524	9	20102
74.524	8	20111
74.524	14	20122
74.525	11	20121
74.525	4	20141
74.526	28	20081
74.526	21	20092
74.526	18	20102
74.526	15	20111
74.526	22	20131
74.527	4	20091
74.527	7	20112
74.527	9	20132
74.528	1	20092
74.528	3	20102
74.528	4	20111
74.528	16	20131
74.529	3	20112
74.529	10	20132
74.530	2	20082
74.530	3	20091
74.530	2	20101
74.530	2	20121
74.530	3	20141
74.531	4	20081
74.531	5	20092
74.531	2	20102
74.531	4	20111
74.531	5	20122
74.531	6	20131
74.532	1	20132
74.533	1	20092
74.533	3	20102
74.533	3	20111
74.533	6	20122
74.533	2	20131
74.538	14	20091
74.538	7	20101
74.538	5	20112
74.538	13	20121
74.538	4	20141
74.539	6	20122
74.540	5	20102
74.540	7	20122
74.542	1	20092
74.542	19	20102
74.542	6	20111
74.542	12	20131
74.543	8	20082
74.543	14	20091
74.543	10	20101
74.543	10	20112
74.543	17	20132
74.546	2	20111
74.546	5	20131
74.547	6	20121
74.547	10	20141
74.550	15	20082
74.550	5	20091
74.550	16	20101
74.550	7	20112
74.550	12	20121
74.550	11	20141
74.551	3	20102
74.551	8	20122
74.552	8	20101
74.552	8	20112
74.552	7	20132
74.553	7	20122
74.555	11	20111
74.555	11	20131
74.556	5	20082
74.556	7	20091
74.556	11	20101
74.556	3	20112
74.556	9	20132
74.557	4	20102
74.557	8	20131
74.558	7	20121
74.558	9	20141
74.559	3	20102
74.559	5	20122
74.561	8	20121
74.561	7	20141
74.562	4	20122
74.563	8	20121
74.563	3	20141
74.565	1	20132
74.565	1	20141
74.566	1	20111
74.566	1	20122
74.566	4	20131
74.579	1	20131
75.554	8	20092
75.554	16	20102
75.554	19	20111
75.554	9	20122
75.554	14	20131
75.555	5	20101
75.555	10	20112
75.555	10	20121
75.555	14	20132
75.555	11	20141
75.556	7	20092
75.556	15	20102
75.556	30	20111
75.556	30	20122
75.557	30	20101
75.557	21	20112
75.557	38	20121
75.557	21	20132
75.557	28	20141
75.558	7	20102
75.558	17	20111
75.558	32	20131
75.559	22	20101
75.559	7	20112
75.559	27	20121
75.559	17	20132
75.559	18	20141
75.560	5	20101
75.560	12	20112
75.560	11	20121
75.560	11	20132
75.560	11	20141
75.561	11	20092
75.561	9	20102
75.561	17	20111
75.561	13	20122
75.561	21	20131
75.562	45	20101
75.562	18	20112
75.562	39	20121
75.562	22	20132
75.562	42	20141
75.563	28	20102
75.563	30	20111
75.563	59	20131
75.564	7	20101
75.564	10	20112
75.564	18	20121
75.564	18	20141
75.565	24	20102
75.565	18	20111
75.565	14	20122
75.565	21	20131
75.566	6	20112
75.566	8	20121
75.566	21	20141
75.567	12	20131
75.568	17	20112
75.568	35	20132
75.569	13	20122
75.570	23	20102
75.570	23	20111
75.570	46	20131
75.571	9	20112
75.571	18	20121
75.571	28	20141
75.572	23	20122
75.573	25	20112
75.573	28	20121
75.573	23	20132
75.573	21	20141
75.574	6	20122
75.575	24	20132
75.576	1	20102
75.576	6	20122
75.577	2	20121
75.577	5	20141
75.578	9	20131
75.579	5	20132
75.580	3	20121
75.580	5	20141
75.582	11	20101
75.582	7	20112
75.582	24	20121
75.582	41	20141
75.584	4	20121
75.584	9	20141
75.585	21	20122
75.586	13	20121
75.586	11	20141
75.587	1	20111
75.587	12	20122
75.588	2	20121
75.588	3	20141
75.589	2	20102
75.589	2	20111
75.589	33	20131
75.590	28	20122
75.591	2	20112
75.591	3	20132
75.592	4	20122
75.593	14	20112
75.593	15	20132
75.593	11	20141
75.594	1	20111
75.594	5	20131
75.595	4	20101
75.595	8	20121
75.595	11	20141
75.596	7	20111
75.596	13	20131
75.597	8	20112
75.597	17	20132
75.598	1	20111
75.598	5	20122
75.599	26	20132
75.600	12	20131
75.601	4	20112
75.601	9	20132
75.601	7	20141
75.604	9	20131
75.607	6	20121
75.607	10	20141
75.611	8	20111
75.611	27	20122
75.613	6	20111
75.613	7	20131
75.614	19	20101
75.614	10	20112
75.614	17	20121
75.614	13	20132
75.614	20	20141
75.616	1	20101
75.616	5	20121
75.616	12	20132
75.616	8	20141
76.500	19	20092
76.500	9	20102
76.500	15	20111
76.500	7	20122
76.500	2	20131
76.501	19	20101
76.501	8	20112
76.501	11	20121
76.501	5	20132
76.501	7	20141
76.502	2	20092
76.502	9	20102
76.502	1	20111
76.502	5	20122
76.502	4	20131
76.503	3	20101
76.503	2	20112
76.503	17	20121
76.503	8	20141
76.504	5	20092
76.504	8	20102
76.504	10	20111
76.504	7	20122
76.504	10	20131
76.505	12	20101
76.505	16	20112
76.505	9	20121
76.505	6	20132
76.505	8	20141
76.506	64	20092
76.506	27	20102
76.506	35	20111
76.506	22	20122
76.506	9	20131
76.507	12	20101
76.507	19	20112
76.507	13	20121
76.507	11	20141
76.508	9	20102
76.508	13	20122
76.509	17	20121
76.509	8	20141
76.510	70	20101
76.510	30	20112
76.510	25	20121
76.510	10	20132
76.510	20	20141
76.511	26	20092
76.511	18	20102
76.511	33	20111
76.511	17	20122
76.511	15	20131
76.512	27	20101
76.512	16	20112
76.512	22	20121
76.512	8	20132
76.512	10	20141
76.513	15	20102
76.513	9	20111
76.513	14	20122
76.514	15	20112
76.514	25	20121
76.514	19	20141
76.515	8	20102
76.515	14	20111
76.515	20	20122
76.516	12	20112
76.516	18	20132
76.517	25	20092
76.517	16	20102
76.517	26	20111
76.517	26	20131
76.518	6	20101
76.518	12	20121
76.518	14	20141
76.519	4	20102
76.519	7	20111
76.519	15	20122
76.520	3	20131
76.521	5	20101
76.521	4	20112
76.521	14	20132
76.522	6	20092
76.522	2	20102
76.522	6	20111
76.522	13	20131
76.523	5	20112
76.523	12	20132
76.524	8	20111
76.524	5	20131
76.525	3	20112
76.525	9	20132
76.526	21	20092
76.526	10	20102
76.526	12	20111
76.526	10	20131
76.527	5	20121
76.527	11	20141
76.528	8	20111
76.528	8	20131
76.529	3	20101
76.529	4	20112
76.529	8	20132
76.530	8	20112
76.530	2	20132
76.531	6	20102
76.531	7	20122
76.532	9	20101
76.532	9	20121
76.532	5	20141
76.533	5	20111
76.533	8	20131
76.535	10	20111
76.536	7	20101
76.536	4	20132
76.537	6	20122
76.538	10	20112
76.538	3	20132
76.539	13	20111
76.540	1	20111
76.541	3	20112
76.541	4	20132
76.542	6	20131
76.543	2	20132
76.544	5	20131
76.545	1	20132
76.545	1	20141
76.546	6	20102
76.546	4	20111
76.546	5	20131
76.551	8	20102
76.551	3	20111
76.551	2	20122
76.551	3	20131
76.552	1	20112
76.552	4	20132
76.552	2	20141
76.554	7	20132
78.563	4	20091
78.563	23	20101
78.563	13	20112
78.563	24	20121
78.563	5	20132
78.563	10	20141
78.564	16	20102
78.564	5	20111
78.564	7	20122
78.564	7	20131
78.565	2	20091
78.565	12	20101
78.565	15	20112
78.565	8	20121
78.565	8	20132
78.565	6	20141
78.566	18	20092
78.566	17	20102
78.566	20	20111
78.566	10	20122
78.566	17	20131
78.567	7	20091
78.567	32	20101
78.567	16	20112
78.567	21	20121
78.567	10	20132
78.567	8	20141
78.568	15	20092
78.568	19	20102
78.568	20	20111
78.568	12	20122
78.568	13	20131
78.569	2	20091
78.569	6	20101
78.569	20	20112
78.569	15	20121
78.569	7	20132
78.569	9	20141
78.570	4	20091
78.570	13	20101
78.570	5	20112
78.570	22	20121
78.570	11	20132
78.570	12	20141
78.571	9	20092
78.571	6	20102
78.571	13	20111
78.571	4	20122
78.571	18	20131
78.572	2	20091
78.572	9	20101
78.572	9	20112
78.572	9	20121
78.572	5	20132
78.572	7	20141
78.573	6	20111
78.573	12	20131
78.574	1	20101
78.574	4	20112
78.574	8	20121
78.574	4	20132
78.574	8	20141
78.575	3	20102
78.575	2	20111
78.575	11	20122
78.575	7	20131
78.576	1	20101
78.576	8	20112
78.576	6	20121
78.576	7	20132
78.576	6	20141
78.577	4	20111
78.577	6	20122
78.577	7	20131
78.578	2	20101
78.578	4	20112
78.578	4	20121
78.578	6	20132
78.578	9	20141
78.579	2	20102
78.579	2	20111
78.579	9	20122
78.579	6	20131
78.580	1	20092
78.580	2	20102
78.580	9	20111
78.580	7	20122
78.580	6	20131
78.581	6	20112
78.581	9	20132
78.582	18	20111
78.582	15	20131
78.583	4	20101
78.583	18	20112
78.583	14	20121
78.583	10	20132
78.583	11	20141
78.584	13	20122
78.585	2	20112
78.585	15	20132
78.586	4	20131
78.587	10	20112
78.587	13	20121
78.587	12	20141
78.588	1	20092
78.588	2	20102
78.588	1	20111
78.588	9	20122
78.588	7	20131
78.589	6	20112
78.589	13	20132
78.590	1	20112
78.590	9	20121
78.590	9	20141
78.591	12	20122
78.592	3	20101
78.592	14	20121
78.592	18	20141
78.593	2	20102
78.593	5	20111
78.593	9	20122
78.593	7	20131
78.594	4	20132
78.595	4	20131
78.596	10	20132
78.597	2	20102
78.597	3	20122
78.600	3	20121
78.600	4	20141
78.601	3	20102
78.601	2	20122
78.602	4	20121
78.602	10	20141
78.603	7	20131
78.604	4	20121
78.604	4	20141
78.605	1	20092
78.605	5	20102
78.605	8	20111
78.605	2	20122
78.605	4	20131
78.606	1	20141
78.611	1	20112
78.611	4	20132
78.617	1	20141
79.550	7	20092
79.550	9	20102
79.550	12	20111
79.550	4	20122
79.550	9	20131
79.551	16	20091
79.551	9	20101
79.551	6	20112
79.551	8	20121
79.551	2	20141
79.552	6	20111
79.552	5	20131
79.553	6	20091
79.553	5	20101
79.553	1	20112
79.553	4	20121
79.553	2	20132
79.553	3	20141
79.554	6	20092
79.554	5	20102
79.554	6	20111
79.554	7	20122
79.554	6	20131
79.555	5	20101
79.555	6	20112
79.555	3	20121
79.555	2	20132
79.555	5	20141
79.556	3	20102
79.556	5	20111
79.556	4	20122
79.556	8	20131
79.557	7	20091
79.557	5	20101
79.557	2	20112
79.557	1	20121
79.557	4	20132
79.557	3	20141
79.558	8	20092
79.558	5	20102
79.558	15	20111
79.558	7	20122
79.558	10	20131
79.559	5	20101
79.559	8	20112
79.559	5	20121
79.559	6	20132
79.559	3	20141
79.560	2	20091
79.560	4	20101
79.560	6	20112
79.560	5	20121
79.560	5	20132
79.560	5	20141
79.561	8	20092
79.561	8	20102
79.561	8	20122
79.562	8	20101
79.562	11	20112
79.562	4	20121
79.562	6	20132
79.562	8	20141
79.563	4	20092
79.563	5	20102
79.563	5	20111
79.563	3	20122
79.563	5	20131
79.564	2	20121
79.564	3	20141
79.565	5	20131
79.566	7	20121
79.566	6	20141
79.567	7	20102
79.567	2	20111
79.567	5	20122
79.567	2	20131
79.568	4	20112
79.568	4	20121
79.568	5	20132
79.568	3	20141
79.569	3	20122
79.570	4	20111
79.570	7	20131
79.571	1	20101
79.571	1	20112
79.571	2	20121
79.571	3	20132
79.571	1	20141
79.572	4	20102
79.572	4	20111
79.572	2	20131
79.573	5	20121
79.573	7	20141
79.574	4	20102
79.574	7	20122
79.575	8	20121
79.575	3	20141
79.576	8	20131
79.578	9	20122
79.590	4	20111
79.590	3	20122
79.593	3	20132
79.594	1	20111
79.594	4	20122
79.594	1	20131
79.595	4	20141
79.598	3	20131
79.600	1	20131
79.603	3	20141
79.605	1	20132
79.606	1	20131
79.607	3	20132
79.609	4	20141
79.612	5	20132
79.614	1	20132
79.616	1	20112
79.616	1	20132
79.617	2	20122
80.500	61	20082
80.500	96	20091
80.500	71	20101
80.500	41	20112
80.500	75	20121
80.500	37	20132
80.500	40	20141
80.501	74	20081
80.501	45	20092
80.501	40	20102
80.501	78	20111
80.501	29	20122
80.501	53	20131
80.502	66	20082
80.502	97	20091
80.502	78	20101
80.502	38	20112
80.502	54	20121
80.502	22	20132
80.502	44	20141
80.503	99	20081
80.503	70	20092
80.503	69	20102
80.503	86	20111
80.503	39	20122
80.503	51	20131
80.504	50	20082
80.504	102	20091
80.504	76	20101
80.504	41	20112
80.504	74	20121
80.504	37	20132
80.504	49	20141
80.505	50	20092
80.505	41	20102
80.505	56	20111
80.505	34	20122
80.505	40	20131
80.506	20	20082
80.506	34	20091
80.506	36	20101
80.506	42	20112
80.506	46	20121
80.506	38	20132
80.506	28	20141
80.507	30	20092
80.507	34	20102
80.507	30	20111
80.507	40	20122
80.507	47	20131
80.508	20	20082
80.508	26	20091
80.508	25	20101
80.508	25	20112
80.508	27	20121
80.508	22	20132
80.508	15	20141
80.509	52	20092
80.509	54	20102
80.509	30	20111
80.509	50	20122
80.509	26	20131
80.510	44	20092
80.510	29	20102
80.510	41	20111
80.510	43	20122
80.510	35	20131
80.511	22	20091
80.511	22	20101
80.511	22	20112
80.511	41	20121
80.511	24	20132
80.511	7	20141
80.512	12	20092
80.512	26	20102
80.512	18	20111
80.512	23	20122
80.512	22	20131
80.513	14	20091
80.513	36	20101
80.513	29	20112
80.513	29	20121
80.513	30	20132
80.513	27	20141
80.514	20	20092
80.514	30	20102
80.514	31	20111
80.514	40	20122
80.514	32	20131
80.515	5	20091
80.515	9	20101
80.515	21	20112
80.515	17	20121
80.515	15	20132
80.515	20	20141
80.516	19	20092
80.516	25	20102
80.516	40	20111
80.516	29	20122
80.516	28	20131
80.517	17	20091
80.517	23	20101
80.517	24	20112
80.517	31	20121
80.517	18	20132
80.517	27	20141
80.518	20	20092
80.518	21	20102
80.518	30	20111
80.518	19	20122
80.518	25	20131
80.519	4	20091
80.519	18	20101
80.519	20	20112
80.519	24	20121
80.519	26	20132
80.519	20	20141
80.520	2	20091
80.520	14	20101
80.520	19	20112
80.520	26	20121
80.520	35	20132
80.520	21	20141
80.521	15	20092
80.521	33	20102
80.521	27	20111
80.521	32	20122
80.521	26	20131
80.522	11	20101
80.522	12	20112
80.522	16	20121
80.522	20	20132
80.522	17	20141
80.523	8	20092
80.523	19	20102
80.523	16	20111
80.523	24	20122
80.523	16	20131
80.524	16	20112
80.524	24	20121
80.524	22	20132
80.524	17	20141
80.525	21	20102
80.525	24	20111
80.525	23	20122
80.525	22	20131
80.526	11	20101
80.526	24	20112
80.526	9	20121
80.526	19	20132
80.526	25	20141
80.527	7	20092
80.527	19	20111
80.527	12	20122
80.527	18	20131
80.528	10	20101
80.528	15	20112
80.528	20	20121
80.528	11	20132
80.528	27	20141
80.529	17	20102
80.529	21	20111
80.529	32	20122
80.529	22	20131
80.530	6	20092
80.530	8	20102
80.530	12	20111
80.530	29	20122
80.530	19	20131
80.531	4	20091
80.531	7	20101
80.531	17	20112
80.531	11	20121
80.531	17	20132
80.531	17	20141
80.532	10	20092
80.532	18	20102
80.532	30	20111
80.532	20	20122
80.532	23	20131
80.533	7	20112
80.533	20	20121
80.533	19	20132
80.533	15	20141
80.534	9	20102
80.534	16	20111
80.534	33	20122
80.534	17	20131
80.535	1	20101
80.535	19	20112
80.535	14	20121
80.535	13	20132
80.535	20	20141
80.536	13	20102
80.536	10	20111
80.536	13	20122
80.536	23	20131
80.537	1	20101
80.537	6	20112
80.537	11	20121
80.537	20	20132
80.537	23	20141
80.538	1	20102
80.538	15	20111
80.538	11	20122
80.538	16	20131
80.539	4	20091
80.539	7	20101
80.539	6	20112
80.539	18	20121
80.539	17	20132
80.539	26	20141
80.540	14	20112
80.540	16	20132
80.541	20	20131
80.542	11	20121
80.542	4	20141
80.543	12	20111
80.543	10	20131
80.544	5	20132
80.545	1	20102
80.545	6	20111
80.545	14	20122
80.545	15	20131
80.546	8	20112
80.546	8	20121
80.546	15	20132
80.546	10	20141
80.547	1	20102
80.547	5	20122
80.547	4	20131
80.548	5	20121
80.548	9	20141
80.549	9	20122
80.550	8	20092
80.550	12	20122
80.551	10	20132
80.553	12	20112
80.553	9	20132
80.555	5	20141
80.558	9	20122
80.558	8	20131
80.559	5	20121
80.559	7	20132
80.559	10	20141
80.560	1	20112
80.560	2	20121
80.560	5	20132
80.560	10	20141
80.561	6	20111
80.561	10	20131
80.562	7	20121
80.562	22	20141
80.564	4	20141
80.565	4	20131
80.566	11	20141
80.571	2	20141
80.573	7	20121
80.573	6	20141
81.500	5	20092
81.500	3	20102
81.500	11	20111
81.500	22	20122
81.501	14	20101
81.501	7	20112
81.501	2	20121
81.501	7	20132
81.501	12	20141
81.502	4	20102
81.502	2	20111
81.502	4	20122
81.502	4	20131
81.503	1	20112
81.503	7	20121
81.503	8	20141
81.504	5	20102
81.504	2	20111
81.504	11	20131
81.505	9	20101
81.505	4	20112
81.505	12	20121
81.505	2	20132
81.505	7	20141
81.506	5	20092
81.506	18	20102
81.506	17	20111
81.506	14	20122
81.506	18	20131
81.507	4	20101
81.507	10	20112
81.507	9	20121
81.507	13	20132
81.507	13	20141
81.508	5	20102
81.508	2	20111
81.508	6	20131
81.509	3	20112
81.509	5	20132
81.510	2	20112
81.510	4	20121
81.510	7	20141
81.511	4	20131
81.512	3	20112
81.512	16	20132
81.513	15	20102
81.513	14	20111
81.513	22	20131
81.514	8	20101
81.514	4	20112
81.514	4	20121
81.514	20	20141
81.515	6	20122
81.516	1	20112
81.516	4	20141
81.517	4	20122
81.518	12	20101
81.518	5	20112
81.518	11	20121
81.518	9	20132
81.518	11	20141
81.519	5	20092
81.519	4	20102
81.519	1	20111
81.519	7	20131
81.520	2	20111
81.520	6	20131
81.521	7	20141
81.522	2	20102
81.522	4	20111
81.522	4	20122
81.523	15	20101
81.523	1	20112
81.523	7	20121
81.523	1	20132
81.523	7	20141
81.527	4	20112
81.527	4	20121
81.527	7	20132
81.527	6	20141
81.528	3	20131
81.529	4	20132
81.530	2	20112
81.530	3	20121
81.530	2	20132
81.530	5	20141
81.532	2	20141
81.533	4	20131
81.534	4	20132
81.541	1	20121
81.541	3	20141
81.543	2	20132
81.544	5	20122
81.545	3	20132
81.546	1	20131
81.547	2	20141
81.568	6	20092
81.568	1	20102
81.568	2	20111
81.568	8	20122
81.568	14	20131
81.581	3	20112
81.581	7	20132
85.611	1	20091
85.611	6	20101
85.611	3	20112
85.611	8	20121
85.611	4	20132
85.611	2	20141
85.612	4	20092
85.612	5	20102
85.612	1	20111
85.612	3	20122
85.612	6	20131
85.613	7	20101
85.613	2	20112
85.613	3	20121
85.613	4	20132
85.613	8	20141
85.614	8	20092
85.614	2	20102
85.614	2	20111
85.614	5	20122
85.614	6	20131
85.615	6	20091
85.615	6	20101
85.615	5	20112
85.615	9	20121
85.615	7	20132
85.615	5	20141
85.616	5	20092
85.616	1	20102
85.616	6	20111
85.616	6	20122
85.616	4	20131
85.617	5	20101
85.617	4	20112
85.617	2	20121
85.617	4	20132
85.617	1	20141
85.618	4	20092
85.618	4	20102
85.618	5	20122
85.618	6	20131
85.619	9	20091
85.619	4	20101
85.619	4	20112
85.619	8	20121
85.619	3	20132
85.619	3	20141
85.620	2	20101
85.620	1	20112
85.620	1	20121
85.620	3	20132
85.621	4	20122
85.622	5	20121
85.622	11	20141
85.623	3	20122
85.624	3	20112
85.624	4	20132
85.624	4	20141
85.625	3	20102
85.625	4	20122
85.626	2	20121
85.626	5	20141
85.627	3	20102
85.627	8	20122
85.628	1	20101
85.628	1	20112
85.628	4	20121
85.628	3	20132
85.628	2	20141
85.629	7	20102
85.629	8	20122
85.630	2	20111
85.630	3	20131
85.631	3	20112
85.631	2	20121
85.631	5	20141
85.633	4	20121
85.633	3	20141
85.634	6	20111
85.634	7	20122
85.635	8	20121
85.635	7	20141
85.636	5	20102
85.636	6	20131
85.637	8	20132
85.638	2	20111
85.638	3	20122
85.639	1	20112
85.639	1	20121
85.639	2	20132
85.639	2	20141
85.640	2	20091
85.640	1	20101
85.640	1	20112
85.640	3	20121
85.640	2	20132
85.640	3	20141
85.641	2	20122
85.641	1	20131
85.642	1	20141
85.643	1	20122
85.644	2	20101
85.644	2	20112
85.644	2	20121
85.644	2	20132
85.644	4	20141
85.645	1	20122
85.646	4	20121
85.646	7	20141
85.649	1	20102
85.651	1	20121
85.651	3	20141
85.653	5	20112
85.653	2	20132
85.654	1	20102
85.654	4	20131
85.655	3	20132
85.656	1	20111
85.660	3	20101
85.663	1	20102
86.501	20	20092
86.501	12	20102
86.501	21	20111
86.501	11	20122
86.501	10	20131
86.502	11	20091
86.502	19	20101
86.502	10	20112
86.502	9	20121
86.502	9	20132
86.502	6	20141
86.503	16	20102
86.503	14	20111
86.503	9	20122
86.503	9	20131
86.504	24	20101
86.504	14	20112
86.504	13	20121
86.504	9	20132
86.504	8	20141
86.505	19	20092
86.505	14	20102
86.505	16	20111
86.505	8	20122
86.505	7	20131
86.506	23	20101
86.506	18	20112
86.506	10	20121
86.506	10	20132
86.506	5	20141
86.507	21	20092
86.507	17	20102
86.507	17	20111
86.507	13	20122
86.507	13	20131
86.508	11	20112
86.508	14	20121
86.508	5	20132
86.508	12	20141
86.509	28	20092
86.509	24	20102
86.509	23	20111
86.509	11	20122
86.509	19	20131
86.510	15	20092
86.510	15	20102
86.510	18	20111
86.510	13	20122
86.510	15	20131
86.511	8	20091
86.511	18	20101
86.511	10	20112
86.511	9	20121
86.511	10	20132
86.511	7	20141
86.512	14	20092
86.512	16	20102
86.512	12	20111
86.512	8	20122
86.512	10	20131
86.513	17	20112
86.513	14	20121
86.513	13	20132
86.513	6	20141
86.514	9	20102
86.514	7	20111
86.514	5	20122
86.514	6	20131
86.515	18	20101
86.515	11	20112
86.515	16	20121
86.515	12	20132
86.515	12	20141
86.516	8	20102
86.516	10	20111
86.516	14	20122
86.516	12	20131
86.517	17	20101
86.517	10	20112
86.517	8	20121
86.517	11	20132
86.517	7	20141
86.518	12	20111
86.518	19	20122
86.518	12	20131
86.519	6	20101
86.519	2	20112
86.519	7	20121
86.519	6	20132
86.519	8	20141
86.520	14	20112
86.520	7	20121
86.520	11	20132
86.520	9	20141
86.521	18	20092
86.521	12	20102
86.521	20	20111
86.521	8	20122
86.521	9	20131
86.522	13	20101
86.522	14	20112
86.522	17	20121
86.522	9	20132
86.522	8	20141
86.523	12	20092
86.523	7	20102
86.523	19	20111
86.523	6	20122
86.523	13	20131
86.524	15	20112
86.524	14	20121
86.524	12	20132
86.524	12	20141
86.525	7	20122
86.525	14	20131
86.526	13	20112
86.526	13	20121
86.526	9	20132
86.526	7	20141
86.527	5	20102
86.527	10	20111
86.527	16	20122
86.527	8	20131
86.528	14	20112
86.528	7	20121
86.528	10	20132
86.528	11	20141
86.529	6	20122
86.529	13	20131
86.530	10	20122
86.531	5	20112
86.531	6	20132
86.532	7	20122
86.533	6	20121
86.533	10	20141
86.534	7	20122
86.535	1	20121
86.535	5	20141
86.536	7	20131
86.537	4	20121
86.537	3	20132
86.538	7	20131
86.539	3	20141
86.541	2	20122
86.543	1	20122
86.544	2	20132
86.545	6	20102
86.545	6	20111
86.545	7	20131
86.546	14	20132
86.548	2	20121
86.548	15	20141
86.549	5	20131
86.580	9	20132
86.581	4	20131
86.582	6	20132
86.584	8	20132
86.584	1	20141
86.585	3	20131
86.586	13	20121
86.586	14	20141
86.587	6	20131
86.588	8	20132
86.589	2	20122
86.589	3	20131
M2.001	2	20102
